filename,width,height,class,xmin,ymin,xmax,ymax
20191020_144414_500 (3190).jpg,500,500,Person,167,204,148,130
20191020_144414_500 (3191).jpg,500,500,Person,150,174,206,220
20191020_144414_500 (3192).jpg,500,500,Person,156,185,185,137
20191020_144414_500 (3193).jpg,500,500,Person,110,182,226,182
20191020_144414_500 (3194).jpg,500,500,Person,78,191,227,219
20191020_144414_500 (3195).jpg,500,500,Person,89,180,209,194
20191020_144414_500 (3196).jpg,500,500,Person,124,274,245,182
20191020_144414_500 (3197).jpg,500,500,Person,84,234,256,207
20191020_144414_500 (3198).jpg,500,500,Person,104,247,234,196
20191020_144414_500 (3200).jpg,500,500,Person,96,204,251,225
20191020_144414_500 (3201).jpg,500,500,Person,70,189,259,206
20191020_144414_500 (3203).jpg,500,500,Person,131,181,202,188
20191020_144414_500 (3204).jpg,500,500,Person,135,239,212,171
20191020_144414_500 (3205).jpg,500,500,Person,117,188,232,185
20191020_144414_500 (3206).jpg,500,500,Person,97,146,213,206
20191020_144414_500 (3207).jpg,500,500,Person,103,123,224,200
20191020_144414_500 (3208).jpg,500,500,Person,98,104,261,260
20191020_144414_500 (3209).jpg,500,500,Person,105,147,239,214
20191020_144414_500 (3210).jpg,500,500,Person,123,179,235,204
20191020_144414_500 (3211).jpg,500,500,Person,94,173,246,213
20191020_144414_500 (3212).jpg,500,500,Person,131,119,211,220
20191020_144414_500 (3213).jpg,500,500,Person,113,175,236,207
20191020_144414_500 (3214).jpg,500,500,Person,115,90,230,224
20191020_144414_500 (3215).jpg,500,500,Person,131,156,227,218
20191020_144414_500 (3216).jpg,500,500,Person,158,169,159,130
20191020_144414_500 (3217).jpg,500,500,Person,104,198,225,202
20191020_144414_500 (3218).jpg,500,500,Person,125,108,214,223
20191020_144414_500 (3219).jpg,500,500,Person,146,224,180,159
20191020_144414_500 (3220).jpg,500,500,Person,117,157,205,191
20191020_144414_500 (3221).jpg,500,500,Person,128,182,232,165
20191020_144414_500 (3222).jpg,500,500,Person,120,168,230,167
20191020_144414_500 (3223).jpg,500,500,Person,138,157,225,184
20191020_144414_500 (3224).jpg,500,500,Person,91,159,240,206
20191020_144414_500 (3225).jpg,500,500,Person,100,215,202,179
20191020_144414_500 (3226).jpg,500,500,Person,84,209,226,201
20191020_144414_500 (3227).jpg,500,500,Person,118,172,229,231
20191020_144414_500 (3228).jpg,500,500,Person,115,195,182,183
20191020_144414_500 (3229).jpg,500,500,Person,115,192,258,202
20191020_144414_500 (3230).jpg,500,500,Person,101,184,213,172
20191020_144414_500 (3232).jpg,500,500,Person,100,186,222,203
20191020_144414_500 (3233).jpg,500,500,Person,105,218,219,180
20191020_144414_500 (3235).jpg,500,500,Person,91,182,268,264
20191020_144414_500 (3236).jpg,500,500,Person,123,211,254,154
20191020_144414_500 (3237).jpg,500,500,Person,118,171,224,256
20191020_144414_500 (3238).jpg,500,500,Person,96,190,199,178
20191020_144414_500 (3239).jpg,500,500,Person,118,159,252,201
20191020_144414_500 (3240).jpg,500,500,Person,99,176,216,189
20191020_144414_500 (3241).jpg,500,500,Person,89,195,220,178
20191020_144414_500 (3242).jpg,500,500,Person,97,167,220,200
20191020_144414_500 (3243).jpg,500,500,Person,81,153,235,192
20191020_144414_500 (3244).jpg,500,500,Person,87,146,224,176
20191020_144414_500 (3245).jpg,500,500,Person,140,163,189,162
20191020_144414_500 (3246).jpg,500,500,Person,92,146,230,192
20191020_144414_500 (3247).jpg,500,500,Person,113,95,229,242
20191020_144414_500 (3248).jpg,500,500,Person,90,163,192,151
20191020_144414_500 (3249).jpg,500,500,Person,108,168,237,246
20191020_144414_500 (3250).jpg,500,500,Person,110,162,173,153
20191020_144414_500 (3251).jpg,500,500,Person,108,212,211,180
20191020_144414_500 (3252).jpg,500,500,Person,119,120,246,234
20191020_144414_500 (3253).jpg,500,500,Person,101,146,213,163
20191020_144414_500 (3254).jpg,500,500,Person,98,179,200,152
20191020_144414_500 (3255).jpg,500,500,Person,111,141,257,201
20191020_144414_500 (3256).jpg,500,500,Person,93,175,198,188
20191020_144414_500 (3257).jpg,500,500,Person,101,211,254,185
20191020_144414_500 (3258).jpg,500,500,Person,115,131,195,189
20191020_144414_500 (3259).jpg,500,500,Person,117,116,221,217
20191020_144414_500 (3260).jpg,500,500,Person,123,144,190,189
20191020_144414_500 (3261).jpg,500,500,Person,85,168,248,250
20191020_144414_500 (3262).jpg,500,500,Person,69,164,241,207
20191020_144414_500 (3264).jpg,500,500,Person,83,189,214,187
20191020_144414_500 (3265).jpg,500,500,Person,105,150,210,186
20191020_144414_500 (3267).jpg,500,500,Person,172,150,165,144
20191020_144414_500 (3268).jpg,500,500,Person,173,167,173,185
20191020_144414_500 (3269).jpg,500,500,Person,161,177,166,182
20191020_144414_500 (3270).jpg,500,500,Person,153,189,213,192
20191020_144414_500 (3271).jpg,500,500,Person,145,159,202,190
20191020_144414_500 (901).jpg,500,500,Person,106,149,233,203
20191020_144414_500 (902).jpg,500,500,Person,133,112,205,190
20191020_144414_500 (903).jpg,500,500,Person,136,169,174,155
20191020_144414_500 (904).jpg,500,500,Person,150,153,192,177
20191020_144414_500 (905).jpg,500,500,Person,123,202,188,183
20191020_144414_500 (906).jpg,500,500,Person,145,114,219,237
20191020_144414_500 (907).jpg,500,500,Person,132,197,210,219
20191020_144414_500 (908).jpg,500,500,Person,109,156,222,188
20191020_144414_500 (909).jpg,500,500,Person,139,181,205,163
20191020_144414_500 (910).jpg,500,500,Person,117,132,253,218
20191020_144414_500 (911).jpg,500,500,Person,152,160,195,198
20191020_144414_500 (912).jpg,500,500,Person,107,167,207,184
20191020_144414_500 (913).jpg,500,500,Person,98,204,227,196
20191020_144414_500 (914).jpg,500,500,Person,107,208,225,199
20191020_144414_500 (915).jpg,500,500,Person,128,200,217,175
20191020_144414_500 (916).jpg,500,500,Person,86,176,234,198
20191020_144414_500 (917).jpg,500,500,Person,113,175,214,233
20191020_144414_500 (918).jpg,500,500,Person,104,206,203,163
20191020_144414_500 (919).jpg,500,500,Person,91,209,235,196
20191020_144414_500 (920).jpg,500,500,Person,107,194,211,176
20191020_144414_500 (921).jpg,500,500,Person,113,215,190,166
20191020_144414_500 (922).jpg,500,500,Person,104,215,221,213
20191020_144414_500 (923).jpg,500,500,Person,87,191,245,209
20191020_144414_500 (925).jpg,500,500,Person,102,197,215,203
20191020_144414_500 (926).jpg,500,500,Person,95,211,181,163
20191020_144414_500 (928).jpg,500,500,Person,97,174,204,171
20191020_144414_500 (929).jpg,500,500,Person,85,191,207,189
20191020_144414_500 (930).jpg,500,500,Person,95,145,253,230
20191020_144414_500 (931).jpg,500,500,Person,96,162,215,191
20191020_144414_500 (932).jpg,500,500,Person,85,154,220,161
20191020_144414_500 (933).jpg,500,500,Person,132,148,222,187
20191020_144414_500 (934).jpg,500,500,Person,90,134,243,221
20191020_144414_500 (935).jpg,500,500,Person,108,122,233,181
20191020_144414_500 (936).jpg,500,500,Person,94,145,194,186
20191020_144414_500 (937).jpg,500,500,Person,115,178,215,204
20191020_144414_500 (938).jpg,500,500,Person,103,131,219,205
20191020_144414_500 (939).jpg,500,500,Person,93,194,273,229
20191020_144414_500 (940).jpg,500,500,Person,99,108,293,256
20191020_144414_500 (941).jpg,500,500,Person,113,159,185,153
20191020_144414_500 (942).jpg,500,500,Person,85,185,218,151
20191020_144414_500 (943).jpg,500,500,Person,109,148,229,208
20191020_144414_500 (944).jpg,500,500,Person,101,195,181,142
20191020_144414_500 (945).jpg,500,500,Person,94,177,260,236
20191020_144414_500 (946).jpg,500,500,Person,117,135,194,201
20191020_144414_500 (947).jpg,500,500,Person,133,136,195,165
20191020_144414_500 (948).jpg,500,500,Person,110,164,203,159
20191020_144414_500 (949).jpg,500,500,Person,97,183,270,222
20191020_144414_500 (950).jpg,500,500,Person,101,210,213,184
20191020_144414_500 (951).jpg,500,500,Person,101,96,240,251
20191020_144414_500 (952).jpg,500,500,Person,90,181,236,197
20191020_144414_500 (953).jpg,500,500,Person,96,149,215,183
20191020_144414_500 (954).jpg,500,500,Person,93,144,247,201
20191020_144414_500 (955).jpg,500,500,Person,168,155,175,172
20191020_144414_500 (957).jpg,500,500,Person,162,195,161,145
20191020_144414_500 (958).jpg,500,500,Person,157,174,202,191
20191020_144414_500 (960).jpg,500,500,Person,104,157,237,229
20191020_144414_500 (961).jpg,500,500,Person,92,202,198,218
20191020_144414_500 (962).jpg,500,500,Person,94,180,207,196
20191020_144414_500 (963).jpg,500,500,Person,123,241,229,238
20191020_144414_500 (964).jpg,500,500,Person,93,222,278,255
20191020_144414_500 (965).jpg,500,500,Person,95,236,233,230
20191020_144414_500 (966).jpg,500,500,Person,79,155,286,240
20191020_144414_500 (967).jpg,500,500,Person,103,227,230,198
20191020_144414_500 (968).jpg,500,500,Person,86,159,242,228
20191020_144414_500 (969).jpg,500,500,Person,103,206,210,184
20191020_144414_500 (970).jpg,500,500,Person,102,184,251,214
20191020_144414_500 (971).jpg,500,500,Person,128,213,247,204
20191020_144414_500 (972).jpg,500,500,Person,102,184,228,194
20191020_144414_500 (973).jpg,500,500,Person,111,160,200,160
20191020_144414_500 (974).jpg,500,500,Person,113,126,250,220
20191020_144414_500 (975).jpg,500,500,Person,117,120,195,190
20191020_144414_500 (976).jpg,500,500,Person,114,182,211,168
20191020_144414_500 (977).jpg,500,500,Person,145,171,201,216
20191020_144414_500 (978).jpg,500,500,Person,97,170,213,204
20191020_144414_500 (979).jpg,500,500,Person,142,146,170,140
20191020_144414_500 (980).jpg,500,500,Person,104,163,205,175
20191020_144414_500 (981).jpg,500,500,Person,128,108,208,170
20191020_144414_500 (982).jpg,500,500,Person,123,184,201,148
20191020_144414_500 (983).jpg,500,500,Person,142,141,222,207
20191020_144414_500 (984).jpg,500,500,Person,126,199,213,205
20191020_144414_500 (985).jpg,500,500,Person,140,131,196,166
20191020_144414_500 (986).jpg,500,500,Person,126,222,205,174
20191020_144414_500 (987).jpg,500,500,Person,119,137,222,240
20191020_144414_500 (989).jpg,500,500,Person,115,159,240,188
20191020_144414_500 (990).jpg,500,500,Person,109,147,271,203
20191020_144414_500 (992).jpg,500,500,Person,97,202,228,192
20191020_144414_500 (993).jpg,500,500,Person,88,200,232,211
20191020_144414_500 (994).jpg,500,500,Person,131,189,215,210
20191020_144414_500 (995).jpg,500,500,Person,108,208,214,170
20191020_144414_500 (996).jpg,500,500,Person,101,191,228,173
20191020_144414_500 (997).jpg,500,500,Person,91,171,240,202
20191020_144414_500 (998).jpg,500,500,Person,110,226,191,190
20191020_144414_500 (999).jpg,500,500,Person,78,176,224,206
1 (18).jpg,800,600,Heben von Lasten,126,169,403,299
1 (2).jpg,800,600,Heben von Lasten,74,189,495,335
1 (20).jpg,800,600,Heben von Lasten,132,166,405,279
1 (21).jpg,800,600,Heben von Lasten,124,177,398,328
1 (23).jpg,800,600,Heben von Lasten,104,155,381,319
1 (24).jpg,800,600,Heben von Lasten,93,175,436,325
1 (26).jpg,800,600,Heben von Lasten,105,172,417,301
1 (28).jpg,800,600,Heben von Lasten,116,131,407,291
1 (29).jpg,800,600,Heben von Lasten,74,108,465,404
1 (35).jpg,800,600,Heben von Lasten,120,189,417,330
1 (37).jpg,800,600,Heben von Lasten,113,200,429,312
1 (38).jpg,800,600,Heben von Lasten,100,166,443,384
1 (40).jpg,800,600,Heben von Lasten,107,216,335,240
1 (43).jpg,800,600,Heben von Lasten,71,193,515,289
1 (44).jpg,800,600,Heben von Lasten,87,201,467,273
1 (46).jpg,800,600,Heben von Lasten,58,167,506,383
1 (47).jpg,800,600,Heben von Lasten,85,119,462,378
1 (49).jpg,800,600,Heben von Lasten,76,135,463,438
1 (5).jpg,800,600,Heben von Lasten,52,144,495,407
1 (52).jpg,800,600,Heben von Lasten,107,145,396,318
1 (53).jpg,800,600,Heben von Lasten,104,134,413,355
1 (55).jpg,800,600,Heben von Lasten,70,72,498,445
1 (56).jpg,800,600,Heben von Lasten,100,136,424,351
1 (58).jpg,800,600,Heben von Lasten,73,181,488,322
1 (60).jpg,800,600,Heben von Lasten,88,201,467,275
1 (61).jpg,800,600,Heben von Lasten,26,124,536,500
1 (63).jpg,800,600,Heben von Lasten,37,80,543,501
1 (64).jpg,800,600,Heben von Lasten,121,133,392,362
1 (66).jpg,800,600,Heben von Lasten,121,170,419,374
1 (69).jpg,800,600,Heben von Lasten,85,147,435,450
1 (70).jpg,800,600,Heben von Lasten,128,164,395,358
1 (72).jpg,800,600,Heben von Lasten,107,171,403,326
1 (73).jpg,800,600,Heben von Lasten,77,214,489,320
1 (75).jpg,800,600,Heben von Lasten,73,208,494,368
1 (76).jpg,800,600,Heben von Lasten,150,132,400,326
1 (78).jpg,800,600,Heben von Lasten,115,117,414,388
1 (79).jpg,800,600,Heben von Lasten,108,110,438,385
1 (8).jpg,800,600,Heben von Lasten,74,202,442,309
1 (9).jpg,800,600,Heben von Lasten,86,209,442,302
haben_von_1 (100).jpg,700,700,Heben von Lasten,210,188,338,215
haben_von_1 (1000).jpg,700,700,Heben von Lasten,153,183,412,207
haben_von_1 (1001).jpg,700,700,Heben von Lasten,162,163,407,270
haben_von_1 (1002).jpg,700,700,Heben von Lasten,160,154,388,221
haben_von_1 (1003).jpg,700,700,Heben von Lasten,171,145,381,237
haben_von_1 (1004).jpg,700,700,Heben von Lasten,144,124,420,266
haben_von_1 (1005).jpg,700,700,Heben von Lasten,169,160,360,316
haben_von_1 (1007).jpg,700,700,Heben von Lasten,142,154,386,368
haben_von_1 (1008).jpg,700,700,Heben von Lasten,195,147,317,188
haben_von_1 (1009).jpg,700,700,Heben von Lasten,181,134,350,227
haben_von_1 (101).jpg,700,700,Heben von Lasten,220,193,303,192
haben_von_1 (1010).jpg,700,700,Heben von Lasten,173,101,351,264
haben_von_1 (1011).jpg,700,700,Heben von Lasten,210,164,319,242
haben_von_1 (1012).jpg,700,700,Heben von Lasten,182,174,358,256
haben_von_1 (102).jpg,700,700,Heben von Lasten,190,163,353,259
haben_von_1 (103).jpg,700,700,Heben von Lasten,195,183,308,195
haben_von_1 (104).jpg,700,700,Heben von Lasten,177,186,354,225
haben_von_1 (105).jpg,700,700,Heben von Lasten,133,63,410,384
haben_von_1 (106).jpg,700,700,Heben von Lasten,177,169,341,185
haben_von_1 (107).jpg,700,700,Heben von Lasten,196,174,340,171
haben_von_1 (109).jpg,700,700,Heben von Lasten,212,148,276,213
haben_von_1 (11).jpg,700,700,Heben von Lasten,179,154,358,182
haben_von_1 (110).jpg,700,700,Heben von Lasten,205,148,273,217
haben_von_1 (111).jpg,700,700,Heben von Lasten,160,153,373,263
haben_von_1 (112).jpg,700,700,Heben von Lasten,184,197,356,180
haben_von_1 (113).jpg,700,700,Heben von Lasten,190,183,356,194
haben_von_1 (114).jpg,700,700,Heben von Lasten,171,136,362,325
haben_von_1 (116).jpg,700,700,Heben von Lasten,215,183,309,238
haben_von_1 (117).jpg,700,700,Heben von Lasten,152,129,419,307
haben_von_1 (118).jpg,700,700,Heben von Lasten,192,191,363,211
haben_von_1 (119).jpg,700,700,Heben von Lasten,176,164,389,250
haben_von_1 (12).jpg,700,700,Heben von Lasten,144,128,409,242
haben_von_1 (120).jpg,700,700,Heben von Lasten,195,198,290,197
haben_von_1 (121).jpg,700,700,Heben von Lasten,205,211,256,160
haben_von_1 (122).jpg,700,700,Heben von Lasten,153,159,340,274
haben_von_1 (123).jpg,700,700,Heben von Lasten,126,183,446,239
haben_von_1 (125).jpg,700,700,Heben von Lasten,147,155,422,294
haben_von_1 (126).jpg,700,700,Heben von Lasten,148,83,421,363
haben_von_1 (127).jpg,700,700,Heben von Lasten,172,148,380,229
haben_von_1 (128).jpg,700,700,Heben von Lasten,155,112,406,348
haben_von_1 (129).jpg,700,700,Heben von Lasten,128,145,428,336
haben_von_1 (13).jpg,700,700,Heben von Lasten,168,136,380,194
haben_von_1 (130).jpg,700,700,Heben von Lasten,160,159,361,310
haben_von_1 (131).jpg,700,700,Heben von Lasten,134,148,435,352
haben_von_1 (132).jpg,700,700,Heben von Lasten,179,147,333,189
haben_von_1 (133).jpg,700,700,Heben von Lasten,200,125,322,205
haben_von_1 (134).jpg,700,700,Heben von Lasten,159,110,373,260
haben_von_1 (136).jpg,700,700,Heben von Lasten,200,157,323,247
haben_von_1 (137).jpg,700,700,Heben von Lasten,182,123,327,411
haben_von_1 (138).jpg,700,700,Heben von Lasten,172,206,392,195
haben_von_1 (139).jpg,700,700,Heben von Lasten,172,196,389,208
haben_von_1 (14).jpg,700,700,Heben von Lasten,163,125,380,220
haben_von_1 (140).jpg,700,700,Heben von Lasten,153,198,6,36
haben_von_1 (141).jpg,700,700,Heben von Lasten,119,126,441,369
haben_von_1 (142).jpg,700,700,Heben von Lasten,114,136,446,357
haben_von_1 (144).jpg,700,700,Heben von Lasten,212,163,293,217
haben_von_1 (145).jpg,700,700,Heben von Lasten,195,167,332,223
haben_von_1 (146).jpg,700,700,Heben von Lasten,172,128,349,308
haben_von_1 (147).jpg,700,700,Heben von Lasten,171,158,351,359
haben_von_1 (148).jpg,700,700,Heben von Lasten,168,162,374,359
haben_von_1 (149).jpg,700,700,Heben von Lasten,152,142,376,420
haben_von_1 (15).jpg,700,700,Heben von Lasten,149,112,406,263
haben_von_1 (150).jpg,700,700,Heben von Lasten,195,196,323,211
haben_von_1 (151).jpg,700,700,Heben von Lasten,179,188,339,247
haben_von_1 (153).jpg,700,700,Heben von Lasten,178,230,411,200
haben_von_1 (154).jpg,700,700,Heben von Lasten,126,187,483,315
haben_von_1 (155).jpg,700,700,Heben von Lasten,147,196,442,288
haben_von_1 (156).jpg,700,700,Heben von Lasten,241,158,312,205
haben_von_1 (157).jpg,700,700,Heben von Lasten,230,143,334,259
haben_von_1 (158).jpg,700,700,Heben von Lasten,222,86,310,325
haben_von_1 (159).jpg,700,700,Heben von Lasten,198,123,336,303
haben_von_1 (16).jpg,700,700,Heben von Lasten,225,186,273,141
haben_von_1 (160).jpg,700,700,Heben von Lasten,160,77,419,363
haben_von_1 (161).jpg,700,700,Heben von Lasten,124,221,458,247
haben_von_1 (163).jpg,700,700,Heben von Lasten,142,208,458,253
haben_von_1 (164).jpg,700,700,Heben von Lasten,142,163,395,312
haben_von_1 (165).jpg,700,700,Heben von Lasten,163,143,369,298
haben_von_1 (166).jpg,700,700,Heben von Lasten,110,107,419,377
haben_von_1 (167).jpg,700,700,Heben von Lasten,166,197,358,205
haben_von_1 (168).jpg,700,700,Heben von Lasten,174,188,363,202
haben_von_1 (17).jpg,700,700,Heben von Lasten,220,196,273,127
haben_von_1 (170).jpg,700,700,Heben von Lasten,181,159,350,171
haben_von_1 (171).jpg,700,700,Heben von Lasten,190,143,348,198
haben_von_1 (172).jpg,700,700,Heben von Lasten,147,148,419,211
haben_von_1 (173).jpg,700,700,Heben von Lasten,176,142,375,185
haben_von_1 (174).jpg,700,700,Heben von Lasten,159,123,389,228
haben_von_1 (176).jpg,700,700,Heben von Lasten,226,193,282,143
haben_von_1 (177).jpg,700,700,Heben von Lasten,221,188,319,158
haben_von_1 (178).jpg,700,700,Heben von Lasten,200,168,342,212
haben_von_1 (179).jpg,700,700,Heben von Lasten,224,188,327,176
haben_von_1 (18).jpg,700,700,Heben von Lasten,188,153,335,217
haben_von_1 (180).jpg,700,700,Heben von Lasten,215,183,328,181
